text_input,output
"<mml:msub>
<mml:mi>Ψ</mml:mi>
<mml:mi>π</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>k</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Σ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Ψ_π = Symbol('Ψ_π')
k = Symbol('k')
Σ = Symbol('Σ')
e = Eq(Ψ_π, log(k)*tan(Σ))"
"<mml:mi>f</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:msub>
<mml:mi>η</mml:mi>
<mml:mi>z</mml:mi>
</mml:msub>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>ω</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>h</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","f = Symbol('f')
η_z = Symbol('η_z')
ω = Symbol('ω')
h = Symbol('h')
e = Eq(f, sqrt(η_z)/cos(ω) - sin(h))"
"<mml:mi>C</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>b</mml:mi>
<mml:mrow>
<mml:mi>Ρ</mml:mi>
<mml:mi>V</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Z</mml:mi>
<mml:mi>ο</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mi>t</mml:mi>
</mml:mfrac>
</mml:mrow>","C = Symbol('C')
b_ΡV = Symbol('b_ΡV')
Z = Symbol('Z')
ο = Symbol('ο')
t = Symbol('t')
e = Eq(C, cos(b_ΡV)*cos(Z*ο)/t)"
"<mml:msub>
<mml:mi>i</mml:mi>
<mml:mi>T</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>υ</mml:mi>
<mml:mrow>
<mml:mi>Ψ</mml:mi>
<mml:mi>8</mml:mi>
<mml:mi>κ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mn>6</mml:mn>
<mml:msub>
<mml:mi>ω</mml:mi>
<mml:mi>p</mml:mi>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","i_T = Symbol('i_T')
υ_Ψ8κ = Symbol('υ_Ψ8κ')
ω_p = Symbol('ω_p')
e = Eq(i_T, sin(υ_Ψ8κ) - sin(6*ω_p))"
"<mml:mi>η</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>Ο</mml:mi>
<mml:mrow>
<mml:mi>J</mml:mi>
<mml:mi>r</mml:mi>
<mml:mi>g</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>σ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mn>7</mml:mn>
</mml:mrow>","η = Symbol('η')
Ο_Jrg = Symbol('Ο_Jrg')
σ = Symbol('σ')
e = Eq(η, Ο_Jrg + log(σ) - 7)"
"<mml:msub>
<mml:mi>Ζ</mml:mi>
<mml:mrow>
<mml:mi>E</mml:mi>
<mml:mi>2</mml:mi>
<mml:mi>τ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>C</mml:mi>
<mml:mrow>
<mml:mi>ψ</mml:mi>
<mml:mi>M</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>Υ</mml:mi>
</mml:msqrt>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>Q</mml:mi>
<mml:mrow>
<mml:mi>z</mml:mi>
<mml:mi>2</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mi>ε</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mrow>","Ζ_E2τ = Symbol('Ζ_E2τ')
C_ψM = Symbol('C_ψM')
Υ = Symbol('Υ')
Q_z2 = Symbol('Q_z2')
ε = Symbol('ε')
e = Eq(Ζ_E2τ, -C_ψM + sqrt(Υ)*cos(Q_z2*ε))"
"<mml:msub>
<mml:mi>c</mml:mi>
<mml:mi>l</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>ξ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mn>4</mml:mn>
</mml:mrow>","c_l = Symbol('c_l')
ξ = Symbol('ξ')
e = Eq(c_l, log(ξ) - 4)"
"<mml:mi>μ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>R</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>β</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>ρ</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","μ = Symbol('μ')
β = Symbol('β')
R = Symbol('R')
ρ = Symbol('ρ')
e = Eq(μ, sin(R)**β*cos(ρ))"
"<mml:mi>o</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>ζ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>c</mml:mi>
<mml:mi>Γ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>λ</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>ν</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mn>8</mml:mn>
</mml:mrow>
</mml:msqrt>
</mml:msup>
</mml:mrow>","o = Symbol('o')
ζ = Symbol('ζ')
λ_νν = Symbol('λ_νν')
c_Γ = Symbol('c_Γ')
e = Eq(o, log(ζ) + tan(c_Γ)**(sqrt(λ_νν - 8)))"
"<mml:mi>A</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>w</mml:mi>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>k</mml:mi>
<mml:mrow>
<mml:mi>Ο</mml:mi>
<mml:mi>T</mml:mi>
<mml:mi>μ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","A = Symbol('A')
w = Symbol('w')
k_ΟTμ = Symbol('k_ΟTμ')
e = Eq(A, cos(w/2) + tan(k_ΟTμ))"
"<mml:mi>Ω</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:msub>
<mml:mi>m</mml:mi>
<mml:mi>4</mml:mi>
</mml:msub>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mn>3</mml:mn>
</mml:mrow>
</mml:msup>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>u</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>q</mml:mi>
<mml:mrow>
<mml:mi>1</mml:mi>
<mml:mi>Ν</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>","Ω = Symbol('Ω')
m_4 = Symbol('m_4')
q_1Ν = Symbol('q_1Ν')
u = Symbol('u')
e = Eq(Ω, exp(-m_4 - 3)*tan(u)**sin(q_1Ν))"
"<mml:msub>
<mml:mi>E</mml:mi>
<mml:mrow>
<mml:mi>θ</mml:mi>
<mml:mi>f</mml:mi>
<mml:mi>r</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>F</mml:mi>
<mml:mrow>
<mml:mi>τ</mml:mi>
<mml:mi>Υ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:msub>
<mml:mi>θ</mml:mi>
<mml:mi>E</mml:mi>
</mml:msub>
</mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>H</mml:mi>
<mml:mi>B</mml:mi>
</mml:msub>
<mml:mn>5</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","E_θfr = Symbol('E_θfr')
θ_E = Symbol('θ_E')
F_τΥ = Symbol('F_τΥ')
H_B = Symbol('H_B')
e = Eq(E_θfr, tan(F_τΥ)**θ_E/cos(H_B/5))"
"<mml:mi>y</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Π</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>7</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Μ</mml:mi>
<mml:mi>A</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","y = Symbol('y')
Π = Symbol('Π')
Μ_A = Symbol('Μ_A')
e = Eq(y, -log(Π - 7) + tan(Μ_A))"
"<mml:mi>J</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Δ</mml:mi>
<mml:mrow>
<mml:mi>V</mml:mi>
<mml:mi>1</mml:mi>
<mml:mi>T</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mn>2</mml:mn>
<mml:mi>σ</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","J = Symbol('J')
Δ_V1T = Symbol('Δ_V1T')
σ = Symbol('σ')
e = Eq(J, sin(Δ_V1T)*tan(2*σ))"
"<mml:msub>
<mml:mi>π</mml:mi>
<mml:mi>ζ</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>σ</mml:mi>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>X</mml:mi>
<mml:mi>Ψ</mml:mi>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>ο</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>","π_ζ = Symbol('π_ζ')
σ = Symbol('σ')
ο = Symbol('ο')
X_Ψ = Symbol('X_Ψ')
e = Eq(π_ζ, exp(σ) + sin(X_Ψ)**tan(ο))"
"<mml:msub>
<mml:mi>δ</mml:mi>
<mml:mrow>
<mml:mi>e</mml:mi>
<mml:mi>c</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>η</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>S</mml:mi>
<mml:mrow>
<mml:mi>δ</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Κ</mml:mi>
<mml:mo>-</mml:mo>
<mml:mn>1</mml:mn>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","δ_ec = Symbol('δ_ec')
S_δΛ = Symbol('S_δΛ')
η = Symbol('η')
Κ = Symbol('Κ')
e = Eq(δ_ec, exp(-S_δΛ)*log(η)/log(Κ - 1))"
"<mml:mi>v</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>B</mml:mi>
</mml:msup>
<mml:msqrt>
<mml:mrow>
<mml:mfrac>
<mml:msub>
<mml:mi>Α</mml:mi>
<mml:mrow>
<mml:mi>e</mml:mi>
<mml:mi>P</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mi>o</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:msqrt>
</mml:mfrac>
</mml:mrow>","v = Symbol('v')
B = Symbol('B')
Α_ePm = Symbol('Α_ePm')
o = Symbol('o')
e = Eq(v, exp(B)/sqrt(Α_ePm/o))"
"<mml:msub>
<mml:mi>i</mml:mi>
<mml:mi>λ</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>R</mml:mi>
<mml:mrow>
<mml:mi>Π</mml:mi>
<mml:mi>u</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>α</mml:mi>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mi>β</mml:mi>
<mml:mi>ζ</mml:mi>
</mml:mrow>
</mml:msup>
</mml:mrow>
</mml:mfrac>
</mml:mrow>","i_λ = Symbol('i_λ')
β = Symbol('β')
ζ = Symbol('ζ')
R_Πu = Symbol('R_Πu')
α = Symbol('α')
e = Eq(i_λ, exp(-β*ζ)*log(R_Πu)/α)"
"<mml:msub>
<mml:mi>ρ</mml:mi>
<mml:mi>Λ</mml:mi>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mi>u</mml:mi>
<mml:mrow>
<mml:mfrac>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mrow>
<mml:mn>8</mml:mn>
<mml:msub>
<mml:mi>K</mml:mi>
<mml:mrow>
<mml:mi>O</mml:mi>
<mml:mi>D</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:msup>
<mml:mn>2</mml:mn>
</mml:mfrac>
</mml:mrow>
</mml:msup>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>a</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","ρ_Λ = Symbol('ρ_Λ')
K_OD = Symbol('K_OD')
u = Symbol('u')
a = Symbol('a')
e = Eq(ρ_Λ, u**(exp(8*K_OD)/2)*sin(a))"
"<mml:msub>
<mml:mi>a</mml:mi>
<mml:mrow>
<mml:mi>r</mml:mi>
<mml:mi>p</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>P</mml:mi>
</mml:msup>
<mml:mo>+</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Η</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:msub>
<mml:mi>a</mml:mi>
<mml:mrow>
<mml:mi>r</mml:mi>
<mml:mi>p</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>-</mml:mo>
<mml:mi>o</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
</mml:mrow>","a_rp = Symbol('a_rp')
P = Symbol('P')
Η = Symbol('Η')
o = Symbol('o')
e = Eq(a_rp, exp(P) + log(Η)*cos(a_rp - o))"
"<mml:mi>Δ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mo>-</mml:mo>
<mml:mi>U</mml:mi>
</mml:mrow>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>Ε</mml:mi>
</mml:msup>
</mml:mrow>","Δ = Symbol('Δ')
U = Symbol('U')
Ε = Symbol('Ε')
e = Eq(Δ, -U + exp(Ε))"
"<mml:mi>D</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>χ</mml:mi>
</mml:msup>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mfrac>
<mml:mi>t</mml:mi>
<mml:mi>Α</mml:mi>
</mml:mfrac>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
<mml:msqrt>
<mml:mrow>
<mml:msub>
<mml:mi>p</mml:mi>
<mml:mrow>
<mml:mi>k</mml:mi>
<mml:mi>Τ</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mi>γ</mml:mi>
</mml:mrow>
</mml:msqrt>
</mml:msup>
</mml:msup>","D = Symbol('D')
p_kΤ = Symbol('p_kΤ')
γ = Symbol('γ')
t = Symbol('t')
Α = Symbol('Α')
χ = Symbol('χ')
e = Eq(D, exp(χ)**(cos(t/Α)**(sqrt(p_kΤ*γ))))"
"<mml:msub>
<mml:mi>O</mml:mi>
<mml:mrow>
<mml:mi>Φ</mml:mi>
<mml:mi>ν</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>q</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>D</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Τ</mml:mi>
<mml:mi>τ</mml:mi>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","O_Φν = Symbol('O_Φν')
q = Symbol('q')
D = Symbol('D')
Τ = Symbol('Τ')
τ = Symbol('τ')
e = Eq(O_Φν, log(q)*sin(D) - log(Τ*τ))"
"<mml:mi>φ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mi>Φ</mml:mi>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>δ</mml:mi>
<mml:mrow>
<mml:mi>8</mml:mi>
<mml:mi>m</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","φ = Symbol('φ')
Φ = Symbol('Φ')
δ_8m = Symbol('δ_8m')
e = Eq(φ, Φ*cos(δ_8m))"
"<mml:mi>θ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msqrt>
<mml:mi>α</mml:mi>
</mml:msqrt>
<mml:mo>+</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Σ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>κ</mml:mi>
<mml:mrow>
<mml:mi>l</mml:mi>
<mml:mi>e</mml:mi>
<mml:mi>α</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:msup>
</mml:mrow>","θ = Symbol('θ')
α = Symbol('α')
κ_leα = Symbol('κ_leα')
Σ = Symbol('Σ')
e = Eq(θ, sqrt(α) + log(Σ)**cos(κ_leα))"
"<mml:msub>
<mml:mi>p</mml:mi>
<mml:mrow>
<mml:mi>μ</mml:mi>
<mml:mi>ξ</mml:mi>
<mml:mi>d</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>i</mml:mi>
<mml:mrow>
<mml:mi>ν</mml:mi>
<mml:mi>Φ</mml:mi>
<mml:mi>w</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mrow>
<mml:mi>Δ</mml:mi>
<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mrow>
<mml:mi>f</mml:mi>
<mml:mi>y</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mrow>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","p_μξd = Symbol('p_μξd')
i_νΦw = Symbol('i_νΦw')
Δ = Symbol('Δ')
Η_fy = Symbol('Η_fy')
e = Eq(p_μξd, log(i_νΦw) - tan(Δ*Η_fy))"
"<mml:msub>
<mml:mi>F</mml:mi>
<mml:mrow>
<mml:mi>P</mml:mi>
<mml:mi>Α</mml:mi>
<mml:mi>9</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:mi>e</mml:mi>
</mml:msqrt>
<mml:mn>5</mml:mn>
</mml:mfrac>
</mml:mrow>","F_PΑ9 = Symbol('F_PΑ9')
e = Symbol('e')
e = Eq(F_PΑ9, sqrt(e)/5)"
"<mml:mi>Φ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>Τ</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>D</mml:mi>
<mml:mrow>
<mml:mi>χ</mml:mi>
<mml:mi>Δ</mml:mi>
<mml:mi>9</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","Φ = Symbol('Φ')
Τ = Symbol('Τ')
D_χΔ9 = Symbol('D_χΔ9')
e = Eq(Φ, log(Τ)*cos(D_χΔ9))"
"<mml:mi>X</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>R</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:msup>
<mml:mi>i</mml:mi>
<mml:mn>5</mml:mn>
</mml:msup>
</mml:mfenced>
</mml:mrow>
</mml:mfrac>
</mml:mrow>
<mml:mo>-</mml:mo>
<mml:mrow>
<mml:mi>sin</mml:mi>
<mml:mfenced>
<mml:mi>ν</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>","X = Symbol('X')
R = Symbol('R')
i = Symbol('i')
ν = Symbol('ν')
e = Eq(X, sin(R)/tan(i**5) - sin(ν))"
"<mml:mi>θ</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:msub>
<mml:mi>Σ</mml:mi>
<mml:mi>ι</mml:mi>
</mml:msub>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:msub>
<mml:mi>Η</mml:mi>
<mml:mrow>
<mml:mi>Κ</mml:mi>
<mml:mi>v</mml:mi>
<mml:mi>V</mml:mi>
</mml:mrow>
</mml:msub>
</mml:msup>
</mml:mrow>","θ = Symbol('θ')
Σ_ι = Symbol('Σ_ι')
Η_ΚvV = Symbol('Η_ΚvV')
e = Eq(θ, Σ_ι*exp(Η_ΚvV))"
"<mml:msub>
<mml:mi>n</mml:mi>
<mml:mrow>
<mml:mi>θ</mml:mi>
<mml:mi>N</mml:mi>
<mml:mi>X</mml:mi>
</mml:mrow>
</mml:msub>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:msqrt>
<mml:msub>
<mml:mi>υ</mml:mi>
<mml:mi>ψ</mml:mi>
</mml:msub>
</mml:msqrt>
<mml:msup>
<mml:mrow>
<mml:mi>log</mml:mi>
<mml:mfenced>
<mml:mi>T</mml:mi>
</mml:mfenced>
</mml:mrow>
<mml:mi>H</mml:mi>
</mml:msup>
</mml:mfrac>
</mml:mrow>","n_θNX = Symbol('n_θNX')
υ_ψ = Symbol('υ_ψ')
H = Symbol('H')
T = Symbol('T')
e = Eq(n_θNX, sqrt(υ_ψ)/log(T)**H)"
"<mml:mi>D</mml:mi>
<mml:mo>=</mml:mo>
<mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:msub>
<mml:mi>Μ</mml:mi>
<mml:mrow>
<mml:mi>V</mml:mi>
<mml:mi>O</mml:mi>
<mml:mi>R</mml:mi>
</mml:mrow>
</mml:msub>
</mml:mfenced>
</mml:mrow>
<mml:mrow>
<mml:mi>tan</mml:mi>
<mml:mfenced>
<mml:mi>Η</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:msup>","D = Symbol('D')
Η = Symbol('Η')
Μ_VOR = Symbol('Μ_VOR')
e = Eq(D, cos(Μ_VOR)**tan(Η))"
"<mml:mi>Ν</mml:mi>
<mml:mo>=</mml:mo>
<mml:mrow>
<mml:mfrac>
<mml:mrow>
<mml:msup>
<mml:mtext>exp</mml:mtext>
<mml:mi>τ</mml:mi>
</mml:msup>
<mml:mrow>
<mml:mi>cos</mml:mi>
<mml:mfenced>
<mml:mi>H</mml:mi>
</mml:mfenced>
</mml:mrow>
</mml:mrow>
<mml:mi>m</mml:mi>
</mml:mfrac>
</mml:mrow>","Ν = Symbol('Ν')
τ = Symbol('τ')
H = Symbol('H')
m = Symbol('m')
e = Eq(Ν, exp(τ)*cos(H)/m)"
