text_input,output
<mml:msub>\n<mml:mi>i</mml:mi>\n<mml:mrow>\n<mml:mi>ξ</mml:mi>\n<mml:mi>7</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mrow>\n<mml:mi>g</mml:mi>\n<mml:mo>-</mml:mo>\n<mml:mn>9</mml:mn>\n</mml:mrow>\n</mml:msup>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>θ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"i_ξ7 = Symbol('i_ξ7')\ng = Symbol('g')\nθ = Symbol('θ')\ne = Eq(i_ξ7, exp(g - 9) + tan(θ))"
<mml:mi>β</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>ο</mml:mi>\n<mml:mi>Κ</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:mtext>exp</mml:mtext>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"β = Symbol('β')\nο_Κ = Symbol('ο_Κ')\ne = Eq(β, log(ο_Κ) - cos(E))"
<mml:mi>Μ</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:msqrt>\n<mml:mi>ξ</mml:mi>\n</mml:msqrt>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:msub>\n<mml:mi>ζ</mml:mi>\n<mml:mrow>\n<mml:mi>k</mml:mi>\n<mml:mi>d</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msup>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mn>2</mml:mn>\n</mml:mrow>,"Μ = Symbol('Μ')\nξ = Symbol('ξ')\nζ_kd = Symbol('ζ_kd')\ne = Eq(Μ, sqrt(ξ)*exp(ζ_kd) + 2)"
<mml:msub>\n<mml:mi>I</mml:mi>\n<mml:mrow>\n<mml:mi>w</mml:mi>\n<mml:mi>l</mml:mi>\n<mml:mi>3</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>u</mml:mi>\n<mml:mi>p</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:msub>\n<mml:mi>Ξ</mml:mi>\n<mml:mi>Π</mml:mi>\n</mml:msub>\n</mml:mfrac>\n</mml:mrow>,"I_wl3 = Symbol('I_wl3')\nu_p = Symbol('u_p')\nΞ_Π = Symbol('Ξ_Π')\ne = Eq(I_wl3, log(u_p)/Ξ_Π)"
<mml:mi>ι</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>I</mml:mi>\n<mml:mi>t</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:msub>\n<mml:mi>I</mml:mi>\n<mml:mi>t</mml:mi>\n</mml:msub>\n<mml:mi>L</mml:mi>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>i</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"ι = Symbol('ι')\nI_t = Symbol('I_t')\nL = Symbol('L')\ni = Symbol('i')\ne = Eq(ι, sin(I_t) + cos(I_t*L) - tan(i))"
<mml:msub>\n<mml:mi>C</mml:mi>\n<mml:mrow>\n<mml:mi>r</mml:mi>\n<mml:mi>Η</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>O</mml:mi>\n<mml:mrow>\n<mml:mi>β</mml:mi>\n<mml:mi>η</mml:mi>\n<mml:mi>Π</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:msqrt>\n<mml:mrow>\n<mml:mi>R</mml:mi>\n<mml:mo>-</mml:mo>\n<mml:mn>9</mml:mn>\n</mml:mrow>\n</mml:msqrt>\n</mml:msup>,"C_rΗ = Symbol('C_rΗ')\nR = Symbol('R')\nO_βηΠ = Symbol('O_βηΠ')\ne = Eq(C_rΗ, sin(O_βηΠ)**(sqrt(R - 9)))"
<mml:msub>\n<mml:mi>B</mml:mi>\n<mml:mrow>\n<mml:mi>7</mml:mi>\n<mml:mi>X</mml:mi>\n<mml:mi>Κ</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:msup>\n<mml:mi>W</mml:mi>\n<mml:mi>β</mml:mi>\n</mml:msup>\n</mml:mfenced>\n</mml:mrow>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msup>\n<mml:mi>j</mml:mi>\n<mml:mi>M</mml:mi>\n</mml:msup>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:mi>Θ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"B_7XΚ = Symbol('B_7XΚ')\nβ = Symbol('β')\nW = Symbol('W')\nM = Symbol('M')\nj = Symbol('j')\nΘ = Symbol('Θ')\ne = Eq(B_7XΚ, -log(W**β)*sin(j**M) + log(Θ))"
<mml:mi>α</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:msup>\n<mml:mi>Θ</mml:mi>\n<mml:mn>3</mml:mn>\n</mml:msup>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:mi>Σ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"α = Symbol('α')\nΘ = Symbol('Θ')\nΣ = Symbol('Σ')\ne = Eq(α, -log(Θ**3) + log(Σ))"
<mml:mi>W</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:msup>\n<mml:mn>8</mml:mn>\n<mml:mi>θ</mml:mi>\n</mml:msup>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mi>Ψ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"W = Symbol('W')\nθ = Symbol('θ')\nΨ = Symbol('Ψ')\ne = Eq(W, -8**θ + sin(Ψ))"
<mml:msub>\n<mml:mi>φ</mml:mi>\n<mml:mrow>\n<mml:mi>4</mml:mi>\n<mml:mi>Τ</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msup>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mrow>\n<mml:mi>λ</mml:mi>\n<mml:mo>-</mml:mo>\n<mml:mn>3</mml:mn>\n</mml:mrow>\n</mml:msup>\n<mml:msqrt>\n<mml:mi>Β</mml:mi>\n</mml:msqrt>\n</mml:msup>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>O</mml:mi>\n<mml:mrow>\n<mml:mi>ν</mml:mi>\n<mml:mi>Δ</mml:mi>\n<mml:mi>V</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"φ_4Τ = Symbol('φ_4Τ')\nΒ = Symbol('Β')\nλ = Symbol('λ')\nO_νΔV = Symbol('O_νΔV')\ne = Eq(φ_4Τ, exp(λ - 3)**(sqrt(Β)) + log(O_νΔV))"
<mml:msub>\n<mml:mi>Μ</mml:mi>\n<mml:mrow>\n<mml:mi>1</mml:mi>\n<mml:mi>L</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>j</mml:mi>\n<mml:mi>v</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:msup>\n<mml:mi>φ</mml:mi>\n<mml:mn>3</mml:mn>\n</mml:msup>\n</mml:msup>,"Μ_1L = Symbol('Μ_1L')\nφ = Symbol('φ')\nj_v = Symbol('j_v')\ne = Eq(Μ_1L, cos(j_v)**(φ**3))"
<mml:mi>Ζ</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mi>p</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:mrow>\n<mml:msub>\n<mml:mi>Ο</mml:mi>\n<mml:mi>r</mml:mi>\n</mml:msub>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>α</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>\n</mml:mfrac>\n</mml:mrow>,"Ζ = Symbol('Ζ')\np = Symbol('p')\nΟ_r = Symbol('Ο_r')\nα = Symbol('α')\ne = Eq(Ζ, sin(p)/(Ο_r*tan(α)))"
<mml:mi>Ν</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>Ε</mml:mi>\n<mml:mrow>\n<mml:mi>n</mml:mi>\n<mml:mi>Κ</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mn>5</mml:mn>\n</mml:msup>,"Ν = Symbol('Ν')\nΕ_nΚ = Symbol('Ε_nΚ')\ne = Eq(Ν, cos(Ε_nΚ)**5)"
<mml:mi>M</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mfrac>\n<mml:msqrt>\n<mml:mi>G</mml:mi>\n</mml:msqrt>\n<mml:msqrt>\n<mml:msub>\n<mml:mi>O</mml:mi>\n<mml:mrow>\n<mml:mi>κ</mml:mi>\n<mml:mi>Κ</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msqrt>\n</mml:mfrac>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mn>9</mml:mn>\n</mml:mrow>,"M = Symbol('M')\nG = Symbol('G')\nO_κΚ = Symbol('O_κΚ')\ne = Eq(M, sqrt(G)/sqrt(O_κΚ) + 9)"
<mml:msub>\n<mml:mi>I</mml:mi>\n<mml:mi>q</mml:mi>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>Θ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:mn>5</mml:mn>\n</mml:msup>,"I_q = Symbol('I_q')\nΘ = Symbol('Θ')\ne = Eq(I_q, tan(Θ)**5)"
<mml:msub>\n<mml:mi>d</mml:mi>\n<mml:mrow>\n<mml:mi>A</mml:mi>\n<mml:mi>π</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:mrow>\n<mml:msqrt>\n<mml:msub>\n<mml:mi>Δ</mml:mi>\n<mml:mrow>\n<mml:mi>p</mml:mi>\n<mml:mi>κ</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msqrt>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:msub>\n<mml:mi>Z</mml:mi>\n<mml:mrow>\n<mml:mi>Ρ</mml:mi>\n<mml:mi>Η</mml:mi>\n<mml:mi>f</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msup>\n</mml:mrow>\n<mml:mi>F</mml:mi>\n</mml:mfrac>\n</mml:mrow>,"d_Aπ = Symbol('d_Aπ')\nΔ_pκ = Symbol('Δ_pκ')\nZ_ΡΗf = Symbol('Z_ΡΗf')\nF = Symbol('F')\ne = Eq(d_Aπ, sqrt(Δ_pκ)*exp(Z_ΡΗf)/F)"
<mml:mi>w</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>C</mml:mi>\n<mml:mi>C</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mi>Μ</mml:mi>\n</mml:mfrac>\n</mml:mrow>,"w = Symbol('w')\nC_C = Symbol('C_C')\nΜ = Symbol('Μ')\ne = Eq(w, sin(C_C)/Μ)"
<mml:mi>J</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msqrt>\n<mml:mi>Ψ</mml:mi>\n</mml:msqrt>\n<mml:msup>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msup>\n<mml:mi>T</mml:mi>\n<mml:mn>7</mml:mn>\n</mml:msup>\n</mml:mfenced>\n</mml:mrow>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>e</mml:mi>\n<mml:mrow>\n<mml:mi>γ</mml:mi>\n<mml:mi>Ψ</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n</mml:msup>\n</mml:mrow>,"J = Symbol('J')\nΨ = Symbol('Ψ')\ne_γΨ = Symbol('e_γΨ')\nT = Symbol('T')\ne = Eq(J, sqrt(Ψ)*sin(T**7)**sin(e_γΨ))"
<mml:msub>\n<mml:mi>θ</mml:mi>\n<mml:mrow>\n<mml:mi>R</mml:mi>\n<mml:mi>2</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mi>Ν</mml:mi>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>d</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mn>2</mml:mn>\n</mml:mrow>,"θ_R2 = Symbol('θ_R2')\nΝ = Symbol('Ν')\nd = Symbol('d')\ne = Eq(θ_R2, -Ν + tan(d) + 2)"
<mml:mi>i</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:msup>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mi>Λ</mml:mi>\n</mml:msup>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:mfrac>\n<mml:mi>n</mml:mi>\n<mml:mi>υ</mml:mi>\n</mml:mfrac>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n</mml:msup>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:msup>\n<mml:msub>\n<mml:mi>μ</mml:mi>\n<mml:mrow>\n<mml:mi>θ</mml:mi>\n<mml:mi>Ν</mml:mi>\n<mml:mi>8</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mn>2</mml:mn>\n</mml:msup>\n</mml:mfenced>\n</mml:mrow>\n</mml:mfrac>\n</mml:mrow>,"i = Symbol('i')\nn = Symbol('n')\nυ = Symbol('υ')\nΛ = Symbol('Λ')\nμ_θΝ8 = Symbol('μ_θΝ8')\ne = Eq(i, exp(Λ)**log(n/υ)/cos(μ_θΝ8**2))"
<mml:mi>τ</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mfrac>\n<mml:mi>c</mml:mi>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mi>Γ</mml:mi>\n</mml:msup>\n</mml:mfrac>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:mi>j</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"τ = Symbol('τ')\nc = Symbol('c')\nΓ = Symbol('Γ')\nj = Symbol('j')\ne = Eq(τ, c*exp(-Γ) + cos(j))"
<mml:mi>t</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msqrt>\n<mml:mrow>\n<mml:mi>h</mml:mi>\n<mml:mo>-</mml:mo>\n<mml:mn>9</mml:mn>\n</mml:mrow>\n</mml:msqrt>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mi>V</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"t = Symbol('t')\nh = Symbol('h')\nV = Symbol('V')\ne = Eq(t, sqrt(h - 9) + sin(V))"
<mml:mi>d</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>Π</mml:mi>\n<mml:mrow>\n<mml:mi>d</mml:mi>\n<mml:mi>f</mml:mi>\n<mml:mi>V</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mn>6</mml:mn>\n</mml:mrow>,"d = Symbol('d')\nΠ_dfV = Symbol('Π_dfV')\ne = Eq(d, sin(Π_dfV) - 6)"
<mml:mi>ξ</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>tan</mml:mi>\n<mml:mfenced>\n<mml:mi>γ</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:mi>τ</mml:mi>\n</mml:msup>,"ξ = Symbol('ξ')\nτ = Symbol('τ')\nγ = Symbol('γ')\ne = Eq(ξ, tan(γ)**τ)"
<mml:msub>\n<mml:mi>w</mml:mi>\n<mml:mrow>\n<mml:mi>4</mml:mi>\n<mml:mi>Γ</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mi>κ</mml:mi>\n<mml:mrow>\n<mml:mfrac>\n<mml:msqrt>\n<mml:mi>q</mml:mi>\n</mml:msqrt>\n<mml:mn>2</mml:mn>\n</mml:mfrac>\n</mml:mrow>\n</mml:msup>,"w_4Γ = Symbol('w_4Γ')\nq = Symbol('q')\nκ = Symbol('κ')\ne = Eq(w_4Γ, κ**(sqrt(q)/2))"
<mml:mi>Β</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msqrt>\n<mml:mi>Ι</mml:mi>\n</mml:msqrt>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mfrac>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mi>α</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:msub>\n<mml:mi>o</mml:mi>\n<mml:mi>τ</mml:mi>\n</mml:msub>\n</mml:mfrac>\n</mml:mrow>\n</mml:mrow>,"Β = Symbol('Β')\nΙ = Symbol('Ι')\nα = Symbol('α')\no_τ = Symbol('o_τ')\ne = Eq(Β, sqrt(Ι) + sin(α)/o_τ)"
<mml:msub>\n<mml:mi>j</mml:mi>\n<mml:mrow>\n<mml:mi>j</mml:mi>\n<mml:mi>G</mml:mi>\n<mml:mi>Ι</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msup>\n<mml:mn>6</mml:mn>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mrow>\n<mml:mfrac>\n<mml:mi>L</mml:mi>\n<mml:mi>Χ</mml:mi>\n</mml:mfrac>\n</mml:mrow>\n</mml:msup>\n</mml:msup>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>R</mml:mi>\n<mml:mrow>\n<mml:mi>o</mml:mi>\n<mml:mi>ω</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"j_jGΙ = Symbol('j_jGΙ')\nL = Symbol('L')\nΧ = Symbol('Χ')\nR_oω = Symbol('R_oω')\ne = Eq(j_jGΙ, 6**exp(L/Χ) + cos(R_oω))"
<mml:mi>ω</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:mi>Α</mml:mi>\n</mml:mfenced>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mn>8</mml:mn>\n</mml:mrow>,"ω = Symbol('ω')\nΑ = Symbol('Α')\ne = Eq(ω, cos(Α) + 8)"
<mml:msub>\n<mml:mi>w</mml:mi>\n<mml:mrow>\n<mml:mi>z</mml:mi>\n<mml:mi>S</mml:mi>\n<mml:mi>τ</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:mn>7</mml:mn>\n<mml:mi>e</mml:mi>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>f</mml:mi>\n<mml:mi>y</mml:mi>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>,"w_zSτ = Symbol('w_zSτ')\ne = Symbol('e')\nf_y = Symbol('f_y')\ne = Eq(w_zSτ, -sin(7*e) + sin(f_y))"
<mml:mi>γ</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msqrt>\n<mml:msub>\n<mml:mi>y</mml:mi>\n<mml:mrow>\n<mml:mi>v</mml:mi>\n<mml:mi>n</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msqrt>\n<mml:mo>+</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mi>log</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:mfrac>\n<mml:mi>U</mml:mi>\n<mml:mn>3</mml:mn>\n</mml:mfrac>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n<mml:mrow>\n<mml:mi>sin</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:msub>\n<mml:mi>Τ</mml:mi>\n<mml:mrow>\n<mml:mi>g</mml:mi>\n<mml:mi>Ν</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>-</mml:mo>\n<mml:mtext>exp</mml:mtext>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n</mml:mrow>\n</mml:mrow>,"γ = Symbol('γ')\ny_vn = Symbol('y_vn')\nU = Symbol('U')\nΤ_gΝ = Symbol('Τ_gΝ')\ne = Eq(γ, sqrt(y_vn) + log(U/3)*sin(Τ_gΝ - E))"
<mml:mi>W</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mn>8</mml:mn>\n<mml:mi>X</mml:mi>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:mi>G</mml:mi>\n</mml:msup>\n</mml:mrow>,"W = Symbol('W')\nX = Symbol('X')\nG = Symbol('G')\ne = Eq(W, 8*X + exp(G))"
<mml:mi>Ε</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:msub>\n<mml:mi>k</mml:mi>\n<mml:mrow>\n<mml:mi>j</mml:mi>\n<mml:mi>X</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msup>\n<mml:mo>+</mml:mo>\n<mml:mn>4</mml:mn>\n</mml:mrow>,"Ε = Symbol('Ε')\nk_jX = Symbol('k_jX')\ne = Eq(Ε, exp(k_jX) + 4)"
<mml:mi>y</mml:mi>\n<mml:mo>=</mml:mo>\n<mml:mrow>\n<mml:mrow>\n<mml:mo>-</mml:mo>\n<mml:mi>Σ</mml:mi>\n</mml:mrow>\n<mml:mo>+</mml:mo>\n<mml:msup>\n<mml:mtext>exp</mml:mtext>\n<mml:msub>\n<mml:mi>R</mml:mi>\n<mml:mrow>\n<mml:mi>O</mml:mi>\n<mml:mi>E</mml:mi>\n<mml:mi>9</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:msup>\n</mml:mrow>,"y = Symbol('y')\nΣ = Symbol('Σ')\nR_OE9 = Symbol('R_OE9')\ne = Eq(y, -Σ + exp(R_OE9))"
<mml:msub>\n<mml:mi>τ</mml:mi>\n<mml:mrow>\n<mml:mi>Ψ</mml:mi>\n<mml:mi>ρ</mml:mi>\n<mml:mi>S</mml:mi>\n</mml:mrow>\n</mml:msub>\n<mml:mo>=</mml:mo>\n<mml:msup>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:msub>\n<mml:mi>c</mml:mi>\n<mml:mrow>\n<mml:mi>Q</mml:mi>\n<mml:mi>Ψ</mml:mi>\n<mml:mi>2</mml:mi>\n</mml:mrow>\n</mml:msub>\n</mml:mfenced>\n</mml:mrow>\n<mml:mrow>\n<mml:mi>cos</mml:mi>\n<mml:mfenced>\n<mml:mrow>\n<mml:mn>6</mml:mn>\n<mml:mi>β</mml:mi>\n</mml:mrow>\n</mml:mfenced>\n</mml:mrow>\n</mml:msup>,"τ_ΨρS = Symbol('τ_ΨρS')\nβ = Symbol('β')\nc_QΨ2 = Symbol('c_QΨ2')\ne = Eq(τ_ΨρS, cos(c_QΨ2)**cos(6*β))"
